0.453048,0.505219,0.574405,64,185,212,255,HCK;3055;HCK proto-oncogene - Src family tyrosine kinase
0.402878,0.553796,0.546225,64,185,212,255,HCLS1;3059;hematopoietic cell-specific Lyn substrate 1
0.195165,0.63725,0.754542,64,185,212,255,HCN1;348980;hyperpolarization activated cyclic nucleotide gated potassium channel 1
0.255954,0.532261,0.70737,64,185,212,255,HCN2;610;hyperpolarization activated cyclic nucleotide gated potassium channel 2
0.254213,0.700792,0.739386,64,185,212,255,HCN3;57657;hyperpolarization activated cyclic nucleotide gated potassium channel 3
0.226427,0.579184,0.748425,64,185,212,255,HCN4;10021;hyperpolarization activated cyclic nucleotide gated potassium channel 4
0.354867,0.387316,0.968945,64,185,212,255,HCRT;3060;hypocretin neuropeptide precursor
0.371197,0.492496,0.833974,64,185,212,255,HCRTR1;3061;hypocretin receptor 1
0.448121,0.319311,0.978146,64,185,212,255,HCRTR2;3062;hypocretin receptor 2
0.443831,0.326933,0.754621,64,185,212,255,HCST;10870;hematopoietic cell signal transducer
0.482592,0.463,0.409904,64,185,212,255,HDAC1;3065;histone deacetylase 1
0.548937,0.473184,0.554666,64,185,212,255,HDAC10;83933;histone deacetylase 10
0.583165,0.504636,0.425963,64,185,212,255,HDAC11;79885;histone deacetylase 11
0.479452,0.462939,0.406801,64,185,212,255,HDAC2;3066;histone deacetylase 2
0.482323,0.448414,0.433123,64,185,212,255,HDAC3;8841;histone deacetylase 3
0.455894,0.458919,0.425407,64,185,212,255,HDAC4;9759;histone deacetylase 4
0.522423,0.481127,0.448304,64,185,212,255,HDAC5;10014;histone deacetylase 5
0.521921,0.488971,0.45119,64,185,212,255,HDAC6;10013;histone deacetylase 6
0.494567,0.450128,0.444251,64,185,212,255,HDAC7;51564;histone deacetylase 7
0.500805,0.577732,0.370343,64,185,212,255,HDAC8;55869;histone deacetylase 8
0.468248,0.441967,0.410629,64,185,212,255,HDAC9;9734;histone deacetylase 9
0.113244,0.564859,0.400431,64,185,212,255,HDC;3067;histidine decarboxylase
0.709129,0.733767,0.588477,64,185,212,255,HDDC2;51020;HD domain containing 2
0.396726,0.70307,0.470949,64,185,212,255,HDDC3;374659;HD domain containing 3
0.561498,0.491188,0.413697,64,185,212,255,HDGF;3068;hepatoma-derived growth factor
0.406693,0.618885,0.620769,64,185,212,255,HDHD2;84064;haloacid dehalogenase like hydrolase domain containing 2
0.843934,0.491604,0.429606,64,185,212,255,HDHD3;81932;haloacid dehalogenase like hydrolase domain containing 3
0.562441,0.51079,0.480574,64,185,212,255,HDLBP;3069;high density lipoprotein binding protein
0.371497,0.296777,0.304829,64,185,212,255,HDX;139324;highly divergent homeobox
0.622541,0.482821,0.493689,64,185,212,255,HEATR1;55127;HEAT repeat containing 1
0.642999,0.534914,0.57045,64,185,212,255,HEATR3;55027;HEAT repeat containing 3
0.552554,0.768439,0.271168,64,185,212,255,HEATR4;399671;HEAT repeat containing 4
0.443967,0.705433,0.30368,64,185,212,255,HEATR5A;25938;HEAT repeat containing 5A
0.579719,0.698039,0.564649,64,185,212,255,HEATR5B;54497;HEAT repeat containing 5B
0.69698,0.4291,0.57399,64,185,212,255,HEATR6;63897;HEAT repeat containing 6
0.74747,0.65482,0.479818,64,185,212,255,HEBP1;50865;heme binding protein 1
0.773287,0.49755,0.365922,64,185,212,255,HEBP2;23593;heme binding protein 2
0.513106,0.588446,0.136113,64,185,212,255,HECA;51696;hdc homolog - cell cycle regulator
0.47615,0.530122,0.45986,64,185,212,255,HECTD1;25831;HECT domain E3 ubiquitin protein ligase 1
0.407351,0.77695,0.572394,64,185,212,255,HECTD2;143279;HECT domain E3 ubiquitin protein ligase 2
0.579999,0.396824,0.492996,64,185,212,255,HECTD3;79654;HECT domain E3 ubiquitin protein ligase 3
0.397312,0.493571,0.569312,64,185,212,255,HECW1;23072;HECT - C2 and WW domain containing E3 ubiquitin protein ligase 1
0.533983,0.501306,0.431118,64,185,212,255,HECW2;57520;HECT - C2 and WW domain containing E3 ubiquitin protein ligase 2
0.481912,0.561005,0.798991,64,185,212,255,HEG1;57493;heart development protein with EGF like domains 1
0.599327,0.413085,0.255386,64,185,212,255,HELB;92797;DNA helicase B
0.578133,0.440934,0.476952,64,185,212,255,HELLS;3070;helicase - lymphoid-specific
0.706037,0.449155,0.194359,64,185,212,255,HELQ;113510;helicase - POLQ-like
0.242275,0.565309,0.152322,64,185,212,255,HELT;391723;helt bHLH transcription factor
0.562072,0.414745,0.464713,64,185,212,255,HELZ;9931;helicase with zinc finger
0.501094,0.363972,0.297433,64,185,212,255,HELZ2;85441;helicase with zinc finger 2
0.422096,0.417126,0.463184,64,185,212,255,HEMGN;55363;hemogen
0.73523,0.303045,0.551907,64,185,212,255,HEMK1;51409;HemK methyltransferase family member 1
0.719453,0.380982,0.461254,64,185,212,255,HENMT1;113802;HEN1 methyltransferase homolog 1
0.669573,0.912841,0.668387,64,185,212,255,HEPACAM;220296;hepatic and glial cell adhesion molecule
0.566044,0.51396,0.686475,64,185,212,255,HEPACAM2;253012;HEPACAM family member 2
0.891001,0.273479,0.6012,64,185,212,255,HEPH;9843;hephaestin
0.522574,0.335172,0.568106,64,185,212,255,HEPHL1;341208;hephaestin like 1
0.466689,0.502593,0.436479,64,185,212,255,HERC1;8925;HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
0.541716,0.512575,0.474596,64,185,212,255,HERC2;8924;HECT and RLD domain containing E3 ubiquitin protein ligase 2
0.618362,0.570192,0.604703,64,185,212,255,HERC3;8916;HECT and RLD domain containing E3 ubiquitin protein ligase 3
0.580903,0.575338,0.444542,64,185,212,255,HERC4;26091;HECT and RLD domain containing E3 ubiquitin protein ligase 4
0.533585,0.434702,0.411571,64,185,212,255,HERC5;51191;HECT and RLD domain containing E3 ubiquitin protein ligase 5
0.518079,0.689566,0.589205,64,185,212,255,HERC6;55008;HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
0.510868,0.4946,0.626369,64,185,212,255,HERPUD1;9709;homocysteine inducible ER protein with ubiquitin like domain 1
0.584821,0.616868,0.20772,64,185,212,255,HERPUD2;64224;HERPUD family member 2
0.489399,0.384795,0.477585,64,185,212,255,HES1;3280;hes family bHLH transcription factor 1
0.61282,0.351446,0.404342,64,185,212,255,HES4;57801;hes family bHLH transcription factor 4
0.231728,0.282604,0.641344,64,185,212,255,HES5;388585;hes family bHLH transcription factor 5
0.39421,0.267666,0.330591,64,185,212,255,HES6;55502;hes family bHLH transcription factor 6
0.326818,0.303566,0.414861,64,185,212,255,HESX1;8820;HESX homeobox 1
0.634134,0.549317,0.465656,64,185,212,255,HEXA;3073;hexosaminidase subunit alpha
0.667604,0.599843,0.492191,64,185,212,255,HEXB;3074;hexosaminidase subunit beta
0.644886,0.696643,0.553514,64,185,212,255,HEXDC;284004;hexosaminidase D
0.532096,0.531219,0.379479,64,185,212,255,HEXIM1;10614;hexamethylene bisacetamide inducible 1
0.412377,0.456952,0.395565,64,185,212,255,HEXIM2;124790;hexamethylene bisacetamide inducible 2
0.45011,0.348751,0.512572,64,185,212,255,HEY1;23462;hes related family bHLH transcription factor with YRPW motif 1
0.453463,0.391313,0.513538,64,185,212,255,HEY2;23493;hes related family bHLH transcription factor with YRPW motif 2
0.350125,0.436867,0.519868,64,185,212,255,HEYL;26508;hes related family bHLH transcription factor with YRPW motif-like
0.598794,0.320717,0.743727,64,185,212,255,HFE;3077;hemochromatosis
0.357917,0.191739,0.807028,64,185,212,255,HFE2;148738;hemochromatosis type 2 (juvenile)
0.216522,0.56404,0.503598,64,185,212,255,HGD;3081;homogentisate 1 -2-dioxygenase
0.508448,0.315542,0.609434,64,185,212,255,HGF;3082;hepatocyte growth factor
0.498335,0.316962,0.711682,64,185,212,255,HGFAC;3083;HGF activator
0.578132,0.379446,0.529014,64,185,212,255,HGH1;51236;HGH1 homolog
0.492278,0.531144,0.513474,64,185,212,255,HGS;9146;hepatocyte growth factor-regulated tyrosine kinase substrate
0.193498,0.386711,0.777059,64,185,212,255,HHATL;57467;hedgehog acyltransferase-like
0.330984,0.385528,0.434291,64,185,212,255,HHEX;3087;hematopoietically expressed homeobox
0.850301,0.397119,0.683124,64,185,212,255,HHIP;64399;hedgehog interacting protein
0.615746,0.921718,0.596494,64,185,212,255,HHIPL2;79802;HHIP like 2
0.162378,0.469648,0.226034,64,185,212,255,HHLA3;11147;HERV-H LTR-associating 3
0.741598,0.564233,0.372638,64,185,212,255,HIBADH;11112;3-hydroxyisobutyrate dehydrogenase
0.6731,0.579085,0.442692,64,185,212,255,HIBCH;26275;3-hydroxyisobutyryl-CoA hydrolase
0.417855,0.412087,0.365571,64,185,212,255,HIC1;3090;HIC ZBTB transcriptional repressor 1
0.556304,0.407961,0.322244,64,185,212,255,HIC2;23119;HIC ZBTB transcriptional repressor 2
0.323073,0.524334,0.661399,64,185,212,255,HID1;283987;HID1 domain containing
0.478625,0.473896,0.441601,64,185,212,255,HIF1A;3091;hypoxia inducible factor 1 alpha subunit
0.516353,0.558656,0.438535,64,185,212,255,HIF1AN;55662;hypoxia inducible factor 1 alpha subunit inhibitor
0.350685,0.33599,0.353957,64,185,212,255,HIF3A;64344;hypoxia inducible factor 3 alpha subunit
0.67209,0.436353,0.53655,64,185,212,255,HIGD1A;25994;HIG1 hypoxia inducible domain family member 1A
0.595271,0.225828,0.159274,64,185,212,255,HIGD1B;51751;HIG1 hypoxia inducible domain family member 1B
0.810292,0.689037,0.574592,64,185,212,255,HIGD2A;192286;HIG1 hypoxia inducible domain family member 2A
0.527265,0.663806,0.345748,64,185,212,255,HIKESHI;51501;Hikeshi - heat shock protein nuclear import factor
0.87035,0.510974,0.743763,64,185,212,255,HILPDA;29923;hypoxia inducible lipid droplet associated
0.495129,0.459457,0.352263,64,185,212,255,HINFP;25988;histone H4 transcription factor
0.57871,0.563366,0.461122,64,185,212,255,HINT1;3094;histidine triad nucleotide binding protein 1
0.69556,0.735151,0.323741,64,185,212,255,HINT2;84681;histidine triad nucleotide binding protein 2
0.707017,0.355578,0.498639,64,185,212,255,HINT3;135114;histidine triad nucleotide binding protein 3
0.468448,0.551389,0.559915,64,185,212,255,HIP1;3092;huntingtin interacting protein 1
0.565423,0.582887,0.543802,64,185,212,255,HIP1R;9026;huntingtin interacting protein 1 related
0.419472,0.393592,0.474983,64,185,212,255,HIPK1;204851;homeodomain interacting protein kinase 1
0.434006,0.451349,0.442059,64,185,212,255,HIPK2;28996;homeodomain interacting protein kinase 2
0.459128,0.410474,0.474922,64,185,212,255,HIPK3;10114;homeodomain interacting protein kinase 3
0.659421,0.433334,0.475116,64,185,212,255,HIPK4;147746;homeodomain interacting protein kinase 4
0.489216,0.481427,0.332077,64,185,212,255,HIRA;7290;histone cell cycle regulator
0.558642,0.569541,0.364432,64,185,212,255,HIRIP3;8479;HIRA interacting protein 3
0.535383,0.461257,0.39177,64,185,212,255,HIST1H1A;3024;histone cluster 1 H1 family member a
0.515151,0.43158,0.462753,64,185,212,255,HIST1H1B;3009;histone cluster 1 H1 family member b
0.538656,0.464731,0.434522,64,185,212,255,HIST1H1C;3006;histone cluster 1 H1 family member c
0.478887,0.528221,0.442184,64,185,212,255,HIST1H1D;3007;histone cluster 1 H1 family member d
0.554359,0.464865,0.394883,64,185,212,255,HIST1H1E;3008;histone cluster 1 H1 family member e
0.552208,0.447351,0.352657,64,185,212,255,HIST1H1T;3010;histone cluster 1 H1 family member t
0.526192,0.420539,0.334577,64,185,212,255,HIST1H2AA;221613;histone cluster 1 H2A family member a
0.476571,0.291764,0.392367,64,185,212,255,HIST1H2AC;8334;histone cluster 1 H2A family member c
0.580324,0.431058,0.344891,64,185,212,255,HIST1H2AD;3013;histone cluster 1 H2A family member d
0.505823,0.504326,0.407085,64,185,212,255,HIST1H2AE;3012;histone cluster 1 H2A family member e
0.688602,0.45164,0.225348,64,185,212,255,HIST1H2AH;85235;histone cluster 1 H2A family member h
0.554168,0.427919,0.40717,64,185,212,255,HIST1H2AI;8329;histone cluster 1 H2A family member i
0.629558,0.407286,0.326834,64,185,212,255,HIST1H2AJ;8331;histone cluster 1 H2A family member j
0.505966,0.463298,0.359662,64,185,212,255,HIST1H2BA;255626;histone cluster 1 H2B family member a
0.507589,0.470242,0.378293,64,185,212,255,HIST1H2BB;3018;histone cluster 1 H2B family member b
0.573667,0.496966,0.305763,64,185,212,255,HIST1H2BD;3017;histone cluster 1 H2B family member d
0.528342,0.491496,0.39304,64,185,212,255,HIST1H2BG;8339;histone cluster 1 H2B family member g
0.570499,0.48605,0.290935,64,185,212,255,HIST1H2BH;8345;histone cluster 1 H2B family member h
0.519897,0.3987,0.393551,64,185,212,255,HIST1H2BJ;8970;histone cluster 1 H2B family member j
0.579407,0.493602,0.317912,64,185,212,255,HIST1H2BK;85236;histone cluster 1 H2B family member k
0.607837,0.553377,0.418896,64,185,212,255,HIST1H2BL;8340;histone cluster 1 H2B family member l
0.57859,0.375569,0.35536,64,185,212,255,HIST1H2BM;8342;histone cluster 1 H2B family member m
0.571669,0.523004,0.291448,64,185,212,255,HIST1H2BN;8341;histone cluster 1 H2B family member n
0.658245,0.499528,0.376482,64,185,212,255,HIST1H2BO;8348;histone cluster 1 H2B family member o
0.505029,0.487635,0.403279,64,185,212,255,HIST1H3A;8350;histone cluster 1 H3 family member a
0.645804,0.709803,0.253419,64,185,212,255,HIST1H4G;8369;histone cluster 1 H4 family member g
0.517754,0.428532,0.374772,64,185,212,255,HIST2H2AA4;723790;histone cluster 2 H2A family member a4
0.556066,0.457266,0.372106,64,185,212,255,HIST2H2AB;317772;histone cluster 2 H2A family member b
0.492147,0.439079,0.403034,64,185,212,255,HIST2H2AC;8338;histone cluster 2 H2A family member c
0.498044,0.454384,0.409255,64,185,212,255,HIST2H2BE;8349;histone cluster 2 H2B family member e
0.640361,0.465592,0.311511,64,185,212,255,HIST2H2BF;440689;histone cluster 2 H2B family member f
0.486276,0.463826,0.396372,64,185,212,255,HIST2H3C;126961;histone cluster 2 H3 family member c
0.433862,0.354576,0.334656,64,185,212,255,HIST3H2A;92815;histone cluster 3 H2A
0.529713,0.438145,0.291522,64,185,212,255,HIST3H2BB;128312;histone cluster 3 H2B family member b
0.496336,0.468867,0.391742,64,185,212,255,HIST3H3;8290;histone cluster 3 H3
0.509394,0.483767,0.419519,64,185,212,255,HIST4H4;121504;histone cluster 4 H4
0.516597,0.420614,0.48784,64,185,212,255,HIVEP1;3096;human immunodeficiency virus type I enhancer binding protein 1
0.350935,0.573522,0.44542,64,185,212,255,HIVEP2;3097;human immunodeficiency virus type I enhancer binding protein 2
0.3466,0.341485,0.530198,64,185,212,255,HIVEP3;59269;human immunodeficiency virus type I enhancer binding protein 3
0.618969,0.521072,0.310344,64,185,212,255,HJURP;55355;Holliday junction recognition protein
0.536689,0.54951,0.517481,64,185,212,255,HK1;3098;hexokinase 1
0.579546,0.502348,0.494139,64,185,212,255,HK2;3099;hexokinase 2
0.573502,0.410204,0.612879,64,185,212,255,HK3;3101;hexokinase 3
0.802394,0.373719,0.59945,64,185,212,255,HKDC1;80201;hexokinase domain containing 1
0.520284,0.152031,0.221279,64,185,212,255,HKR1;284459;HKR1 - GLI-Kruppel zinc finger family member
0.567323,0.459519,0.592007,64,185,212,255,HLA-A;3105;major histocompatibility complex - class I - A
0.57583,0.496274,0.520995,64,185,212,255,HLA-B;3106;major histocompatibility complex - class I - B
0.591155,0.4609,0.589132,64,185,212,255,HLA-C;3107;major histocompatibility complex - class I - C
0.626507,0.340017,0.633496,64,185,212,255,HLA-DMB;3109;major histocompatibility complex - class II - DM beta
0.628417,0.644689,0.827874,64,185,212,255,HLA-DOA;3111;major histocompatibility complex - class II - DO alpha
0.565232,0.288344,0.884193,64,185,212,255,HLA-DOB;3112;major histocompatibility complex - class II - DO beta
0.639912,0.44376,0.623859,64,185,212,255,HLA-DPA1;3113;major histocompatibility complex - class II - DP alpha 1
0.626504,0.393203,0.62264,64,185,212,255,HLA-DPB1;3115;major histocompatibility complex - class II - DP beta 1
0.574505,0.476469,0.66348,64,185,212,255,HLA-DQA1;3117;major histocompatibility complex - class II - DQ alpha 1
0.75511,0.330073,0.651344,64,185,212,255,HLA-DQB2;3120;major histocompatibility complex - class II - DQ beta 2
0.577011,0.423396,0.661596,64,185,212,255,HLA-DRA;3122;major histocompatibility complex - class II - DR alpha
0.581431,0.433149,0.642584,64,185,212,255,HLA-DRB1;3123;major histocompatibility complex - class II - DR beta 1
0.482347,0.414188,0.670368,64,185,212,255,HLA-DRB3;3125;major histocompatibility complex - class II - DR beta 3
0.490546,0.321869,0.60482,64,185,212,255,HLA-DRB4;3126;major histocompatibility complex - class II - DR beta 4
0.514235,0.377058,0.62419,64,185,212,255,HLA-DRB5;3127;major histocompatibility complex - class II - DR beta 5
0.621343,0.439927,0.654472,64,185,212,255,HLA-E;3133;major histocompatibility complex - class I - E
0.634609,0.376708,0.701725,64,185,212,255,HLA-F;3134;major histocompatibility complex - class I - F
0.59632,0.381533,0.725137,64,185,212,255,HLA-G;3135;major histocompatibility complex - class I - G
0.573043,0.737379,0.562892,64,185,212,255,HLCS;3141;holocarboxylase synthetase
0.308096,0.364709,0.348278,64,185,212,255,HLF;3131;HLF - PAR bZIP transcription factor
0.55269,0.530991,0.399499,64,185,212,255,HLTF;6596;helicase like transcription factor
0.501605,0.469693,0.296848,64,185,212,255,HLX;3142;H2.0 like homeobox
0.599334,0.485394,0.641176,64,185,212,255,HM13;81502;histocompatibility minor 13
0.446928,0.550771,0.412783,64,185,212,255,HMBOX1;79618;homeobox containing 1
0.621551,0.652331,0.598337,64,185,212,255,HMBS;3145;hydroxymethylbilane synthase
0.446866,0.539977,0.299487,64,185,212,255,HMCES;56941;5-hydroxymethylcytosine binding - ES cell specific
0.708864,0.695146,0.282516,64,185,212,255,HMCN1;83872;hemicentin 1
0.366092,0.819951,0.239145,64,185,212,255,HMCN2;256158;hemicentin 2
0.4305,0.523979,0.45069,64,185,212,255,HMG20A;10363;high mobility group 20A
0.40256,0.506281,0.358492,64,185,212,255,HMG20B;10362;high mobility group 20B
0.501745,0.468323,0.400549,64,185,212,255,HMGA1;3159;high mobility group AT-hook 1
0.491224,0.394259,0.384761,64,185,212,255,HMGA2;8091;high mobility group AT-hook 2
0.458537,0.426677,0.459891,64,185,212,255,HMGB1;3146;high mobility group box 1
0.505244,0.502492,0.381346,64,185,212,255,HMGB2;3148;high mobility group box 2
0.601247,0.617335,0.381503,64,185,212,255,HMGB3;3149;high mobility group box 3
0.153208,0.596564,0.417485,64,185,212,255,HMGB4;127540;high mobility group box 4
0.731525,0.489597,0.458408,64,185,212,255,HMGCL;3155;3-hydroxymethyl-3-methylglutaryl-CoA lyase
0.945261,0.652473,0.543178,64,185,212,255,HMGCLL1;54511;3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1
0.59818,0.491997,0.676349,64,185,212,255,HMGCR;3156;3-hydroxy-3-methylglutaryl-CoA reductase
0.633216,0.587231,0.531034,64,185,212,255,HMGCS1;3157;3-hydroxy-3-methylglutaryl-CoA synthase 1
0.412958,0.623464,0.295571,64,185,212,255,HMGCS2;3158;3-hydroxy-3-methylglutaryl-CoA synthase 2
0.414691,0.453524,0.419718,64,185,212,255,HMGN1;3150;high mobility group nucleosome binding domain 1
0.470865,0.565362,0.398669,64,185,212,255,HMGN2;3151;high mobility group nucleosomal binding domain 2
0.382066,0.597312,0.327583,64,185,212,255,HMGN3;9324;high mobility group nucleosomal binding domain 3
0.500779,0.569301,0.211004,64,185,212,255,HMGN4;10473;high mobility group nucleosomal binding domain 4
0.659503,0.633141,0.338577,64,185,212,255,HMGN5;79366;high mobility group nucleosome binding domain 5
0.330401,0.528344,0.345927,64,185,212,255,HMGXB3;22993;HMG-box containing 3
0.455116,0.598476,0.398214,64,185,212,255,HMGXB4;10042;HMG-box containing 4
0.453175,0.52895,0.521602,64,185,212,255,HMMR;3161;hyaluronan mediated motility receptor
0.616934,0.462887,0.561854,64,185,212,255,HMOX1;3162;heme oxygenase 1
0.547966,0.518857,0.583495,64,185,212,255,HMOX2;3163;heme oxygenase 2
0.251337,0.820534,0.423747,64,185,212,255,HMX2;3167;H6 family homeobox 2
0.259852,0.826175,0.419496,64,185,212,255,HMX3;340784;H6 family homeobox 3
0.575566,0.68561,0.460349,64,185,212,255,HN1;51155;hematological and neurological expressed 1
0.580619,0.361351,0.420216,64,185,212,255,HN1L;90861;hematological and neurological expressed 1 like
0.420095,0.444217,0.468505,64,185,212,255,HNF1A;6927;HNF1 homeobox A
0.306057,0.382049,0.300657,64,185,212,255,HNF1B;6928;HNF1 homeobox B
0.446762,0.461325,0.429198,64,185,212,255,HNF4A;3172;hepatocyte nuclear factor 4 alpha
0.361142,0.391099,0.431027,64,185,212,255,HNF4G;3174;hepatocyte nuclear factor 4 gamma
0.549251,0.729505,0.329337,64,185,212,255,HNMT;3176;histamine N-methyltransferase
0.577135,0.49751,0.452541,64,185,212,255,HNRNPA0;10949;heterogeneous nuclear ribonucleoprotein A0
0.55668,0.488597,0.441784,64,185,212,255,HNRNPA1;3178;heterogeneous nuclear ribonucleoprotein A1
0.658879,0.446776,0.472998,64,185,212,255,HNRNPA1L2;144983;heterogeneous nuclear ribonucleoprotein A1-like 2
0.54897,0.500241,0.458938,64,185,212,255,HNRNPA2B1;3181;heterogeneous nuclear ribonucleoprotein A2/B1
0.567296,0.508696,0.457071,64,185,212,255,HNRNPA3;220988;heterogeneous nuclear ribonucleoprotein A3
0.539303,0.464069,0.430649,64,185,212,255,HNRNPAB;3182;heterogeneous nuclear ribonucleoprotein A/B
0.524308,0.509231,0.441171,64,185,212,255,HNRNPC;3183;heterogeneous nuclear ribonucleoprotein C (C1/C2)
0.560868,0.497167,0.34267,64,185,212,255,HNRNPCL1;343069;heterogeneous nuclear ribonucleoprotein C-like 1
0.774931,0.329773,0.191459,64,185,212,255,HNRNPCL2;440563;heterogeneous nuclear ribonucleoprotein C-like 2
0.721484,0.736306,0.151461,64,185,212,255,HNRNPCL3;649330;heterogeneous nuclear ribonucleoprotein C-like 3
0.559917,0.519252,0.468889,64,185,212,255,HNRNPD;3184;heterogeneous nuclear ribonucleoprotein D
0.594893,0.505739,0.43814,64,185,212,255,HNRNPDL;9987;heterogeneous nuclear ribonucleoprotein D like
0.554491,0.499344,0.455389,64,185,212,255,HNRNPF;3185;heterogeneous nuclear ribonucleoprotein F
0.544191,0.508113,0.460073,64,185,212,255,HNRNPH1;3187;heterogeneous nuclear ribonucleoprotein H1 (H)
0.548204,0.538189,0.425176,64,185,212,255,HNRNPH2;3188;heterogeneous nuclear ribonucleoprotein H2 (H')
0.538615,0.466851,0.448855,64,185,212,255,HNRNPH3;3189;heterogeneous nuclear ribonucleoprotein H3
0.502664,0.511081,0.46053,64,185,212,255,HNRNPK;3190;heterogeneous nuclear ribonucleoprotein K
0.560047,0.495912,0.45626,64,185,212,255,HNRNPL;3191;heterogeneous nuclear ribonucleoprotein L
0.508071,0.474108,0.375916,64,185,212,255,HNRNPLL;92906;heterogeneous nuclear ribonucleoprotein L like
0.55512,0.500514,0.452952,64,185,212,255,HNRNPM;4670;heterogeneous nuclear ribonucleoprotein M
0.574794,0.497561,0.447218,64,185,212,255,HNRNPR;10236;heterogeneous nuclear ribonucleoprotein R
0.560513,0.487505,0.434695,64,185,212,255,HNRNPU;3192;heterogeneous nuclear ribonucleoprotein U
0.531941,0.516115,0.446819,64,185,212,255,HNRNPUL1;11100;heterogeneous nuclear ribonucleoprotein U like 1
0.602724,0.472677,0.413153,64,185,212,255,HNRNPUL2;221092;heterogeneous nuclear ribonucleoprotein U like 2
0.835697,0.492011,0.451571,64,185,212,255,HOGA1;112817;4-hydroxy-2-oxoglutarate aldolase 1
0.449223,0.614373,0.565878,64,185,212,255,HOMER1;9456;homer scaffolding protein 1
0.422939,0.64577,0.591637,64,185,212,255,HOMER2;9455;homer scaffolding protein 2
0.44293,0.58673,0.488183,64,185,212,255,HOMER3;9454;homer scaffolding protein 3
0.392979,0.489838,0.39298,64,185,212,255,HOMEZ;57594;homeobox and leucine zipper encoding
0.478388,0.623994,0.498309,64,185,212,255,HOOK1;51361;hook microtubule tethering protein 1
0.467385,0.566775,0.462104,64,185,212,255,HOOK2;29911;hook microtubule tethering protein 2
0.558456,0.658011,0.50845,64,185,212,255,HOOK3;84376;hook microtubule tethering protein 3
0.372321,0.467663,0.290205,64,185,212,255,HOPX;84525;HOP homeobox
0.369445,0.475465,0.12679,64,185,212,255,HORMAD1;84072;HORMA domain containing 1
0.364401,0.449432,0.503857,64,185,212,255,HOXA1;3198;homeobox A1
0.409118,0.359631,0.378472,64,185,212,255,HOXA10;3206;homeobox A10
0.357562,0.347581,0.268769,64,185,212,255,HOXA11;3207;homeobox A11
0.302709,0.350548,0.332854,64,185,212,255,HOXA13;3209;homeobox A13
0.254845,0.508199,0.392932,64,185,212,255,HOXA2;3199;homeobox A2
0.340579,0.447531,0.444251,64,185,212,255,HOXA3;3200;homeobox A3
0.424408,0.357041,0.389028,64,185,212,255,HOXA5;3202;homeobox A5
0.492416,0.392663,0.207223,64,185,212,255,HOXA7;3204;homeobox A7
0.351355,0.440506,0.382835,64,185,212,255,HOXA9;3205;homeobox A9
0.336868,0.305495,0.404487,64,185,212,255,HOXB1;3211;homeobox B1
0.42508,0.346244,0.301907,64,185,212,255,HOXB13;10481;homeobox B13
0.363084,0.504279,0.245909,64,185,212,255,HOXB2;3212;homeobox B2
0.277549,0.269905,0.341095,64,185,212,255,HOXB3;3213;homeobox B3
0.359004,0.313952,0.280034,64,185,212,255,HOXB4;3214;homeobox B4
0.486804,0.525939,0.601121,64,185,212,255,HOXB5;3215;homeobox B5
0.349834,0.41763,0.347083,64,185,212,255,HOXB6;3216;homeobox B6
0.434151,0.35795,0.380922,64,185,212,255,HOXB7;3217;homeobox B7
0.195431,0.45116,0.271044,64,185,212,255,HOXB8;3218;homeobox B8
0.427023,0.408892,0.436219,64,185,212,255,HOXB9;3219;homeobox B9
0.640517,0.661786,0.39834,64,185,212,255,HOXC10;3226;homeobox C10
0.321586,0.437857,0.381341,64,185,212,255,HOXC11;3227;homeobox C11
0.465736,0.368011,0.309288,64,185,212,255,HOXC13;3229;homeobox C13
0.350549,0.480108,0.521706,64,185,212,255,HOXC4;3221;homeobox C4
0.339341,0.365849,0.595816,64,185,212,255,HOXC6;3223;homeobox C6
0.353262,0.395674,0.485373,64,185,212,255,HOXC8;3224;homeobox C8
0.467241,0.369622,0.362315,64,185,212,255,HOXC9;3225;homeobox C9
0.400212,0.152409,0.211775,64,185,212,255,HOXD1;3231;homeobox D1
0.381379,0.26363,0.367413,64,185,212,255,HOXD10;3236;homeobox D10
0.229579,0.263803,0.299851,64,185,212,255,HOXD11;3237;homeobox D11
0.271976,0.334826,0.316644,64,185,212,255,HOXD12;3238;homeobox D12
0.527244,0.36563,0.448026,64,185,212,255,HOXD13;3239;homeobox D13
0.216546,0.263248,0.385245,64,185,212,255,HOXD3;3232;homeobox D3
0.382474,0.411273,0.319981,64,185,212,255,HOXD4;3233;homeobox D4
0.34741,0.287312,0.414491,64,185,212,255,HOXD8;3234;homeobox D8
0.36273,0.270729,0.411592,64,185,212,255,HOXD9;3235;homeobox D9
0.533688,0.403085,0.536259,64,185,212,255,HP;3240;haptoglobin
0.579313,0.488923,0.397397,64,185,212,255,HP1BP3;50809;heterochromatin protein 1 binding protein 3
0.36383,0.617297,0.679593,64,185,212,255,HPCA;3208;hippocalcin
0.432869,0.522885,0.614232,64,185,212,255,HPCAL1;3241;hippocalcin like 1
0.403161,0.705888,0.587204,64,185,212,255,HPCAL4;51440;hippocalcin like 4
0.653794,0.311458,0.369695,64,185,212,255,HPD;3242;4-hydroxyphenylpyruvate dioxygenase
